p,ct,sa,sigma1,alpha_smooth,beta_smooth,turner_ang,density_ratio,mixed_layer_final_mask,mixed_layer_temp_mask,mixed_layer_sal_mask,mixed_layer_sigma_mask,mixed_layer_mask,gradient_layer_final_mask,mixed_layer_step1_mask,grad_layer_step2_mask,grad_layer_step3_mask,grad_layer_step4_mask,mixed_layer_salt_finger_mask,gradient_layer_salt_finger_mask,mixed_layer_diffusive_convective_mask,gradient_layer_diffusive_convective_mask
1688.0,13.003822,38.74001,33.501516027642765,0.00023294697979291975,0.0007282177546516027,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1689.0,13.003822,38.74001,33.501516027642765,0.0002329637944556652,0.0007282080743218262,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1690.0,13.003822,38.74001,33.501516027642765,0.00023298060841211608,0.0007281983944125977,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1691.0,13.003822,38.74001,33.501516027642765,0.00023299742166221088,0.0007281887149239146,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1692.0,13.003822,38.74001,33.501516027642765,0.00023301423420588798,0.0007281790358557744,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1693.0,13.003822,38.74001,33.501516027642765,0.00023303104604308587,0.0007281693572081745,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1694.0,13.003822,38.74001,33.501516027642765,0.00023304785717374307,0.0007281596789811127,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1695.0,13.003822,38.74001,33.501516027642765,0.00023306466759779798,0.0007281500011745865,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1696.0,13.003822,38.74001,33.501516027642765,0.00023308147731518925,0.0007281403237885933,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1697.0,13.003822,38.74001,33.501516027642765,0.00023309828632585533,0.0007281306468231307,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1698.0,13.003822,38.74001,33.501516027642765,0.00023311509462973476,0.0007281209702781964,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1699.0,13.003822,38.74001,33.501516027642765,0.00023313190222676617,0.0007281112941537876,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1700.0,13.003822,38.74001,33.501516027642765,0.00023314870911688812,0.0007281016184499025,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1701.0,13.003822,38.74001,33.501516027642765,0.00023316551530003923,0.0007280919431665379,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1702.0,13.003822,38.74001,33.501516027642765,0.0002331823207761582,0.0007280822683036919,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1703.0,13.003822,38.74001,33.501516027642765,0.0002331991255451836,0.0007280725938613619,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1704.0,13.003822,38.74001,33.501516027642765,0.00023321592960705412,0.0007280629198395453,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1705.0,13.003822,38.74001,33.501516027642765,0.00023323273296170854,0.0007280532462382396,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1706.0,13.003822,38.74001,33.501516027642765,0.00023324953560908545,0.000728043573057443,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1707.0,13.003822,38.74001,33.501516027642765,0.00023326633754912362,0.0007280339002971524,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1708.0,13.003822,38.74001,33.501516027642765,0.00023328313878176184,0.0007280242279573657,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1709.0,13.003822,38.74001,33.501516027642765,0.0002332999393069388,0.0007280145560380804,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1710.0,13.003822,38.74001,33.501516027642765,0.00023331673912459344,0.0007280048845392942,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1711.0,13.003822,38.74001,33.501516027642765,0.0002333335382346644,0.0007279952134610042,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1712.0,13.003822,38.74001,33.501516027642765,0.0002333503366370906,0.0007279855428032086,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1713.0,13.003822,38.74001,33.501516027642765,0.00023336713433181084,0.0007279758725659048,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1714.0,13.003822,38.74001,33.501516027642765,0.0002333839313187641,0.0007279662027490902,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1715.0,13.003822,38.74001,33.501516027642765,0.00023340072759788912,0.0007279565333527625,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1716.0,13.003822,38.74001,33.501516027642765,0.0002334175231691249,0.0007279468643769193,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1717.0,13.003822,38.74001,33.501516027642765,0.0002334343180324103,0.0007279371958215581,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1718.0,13.003822,38.74001,33.501516027642765,0.00023345111218768435,0.0007279275276866765,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1719.0,13.003822,38.74001,33.501516027642765,0.00023346790563488594,0.0007279178599722722,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1720.0,13.003822,38.74001,33.501516027642765,0.0002334846983739541,0.0007279081926783429,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1721.0,13.003822,38.74001,33.501516027642765,0.00023350149040482778,0.0007278985258048861,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1722.0,13.003822,38.74001,33.501516027642765,0.00023351828172744606,0.0007278888593518992,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1723.0,13.003822,38.74001,33.501516027642765,0.000233535072341748,0.0007278791933193801,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1724.0,13.003822,38.74001,33.501516027642765,0.0002335518622476726,0.0007278695277073263,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1725.0,13.003822,38.74001,33.501516027642765,0.0002335686514451589,0.0007278598625157352,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1726.0,13.003822,38.74001,33.501516027642765,0.00023358543993414615,0.0007278501977446048,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1727.0,13.003822,38.74001,33.501516027642765,0.00023360222771457332,0.0007278405333939325,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1728.0,13.003822,38.74001,33.501516027642765,0.00023361901478637965,0.0007278308694637159,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1729.0,13.003822,38.74001,33.501516027642765,0.0002336358011495042,0.0007278212059539526,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1730.0,13.003822,38.74001,33.501516027642765,0.00023365258680388632,0.0007278115428646403,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1731.0,13.003822,38.74001,33.501516027642765,0.000233669371749465,0.0007278018801957767,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1732.0,13.003822,38.74001,33.501516027642765,0.00023368615598617955,0.000727792217947359,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1733.0,13.003822,38.74001,33.501516027642765,0.00023370293951396925,0.0007277825561193854,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1734.0,13.003822,38.74001,33.501516027642765,0.0002337197223327733,0.0007277728947118532,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1735.0,13.003822,38.74001,33.501516027642765,0.00023373650444253103,0.0007277632337247601,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1736.0,13.003822,38.74001,33.501516027642765,0.00023375328584318163,0.0007277535731581038,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1737.0,13.003822,38.74001,33.501516027642765,0.0002337700665346645,0.0007277439130118818,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1738.0,13.003822,38.74001,33.501516027642765,0.00023378684651691894,0.0007277342532860917,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1739.0,13.003822,38.74001,33.501516027642765,0.00023380362578988433,0.0007277245939807315,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1740.0,13.003822,38.74001,33.501516027642765,0.00023382040435349996,0.0007277149350957984,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1741.0,13.003822,38.74001,33.501516027642765,0.00023383718220770536,0.0007277052766312902,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1742.0,13.003822,38.74001,33.501516027642765,0.00023385395935243984,0.0007276956185872046,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1743.0,13.003822,38.74001,33.501516027642765,0.0002338707357876429,0.0007276859609635393,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1744.0,13.003822,38.74001,33.501516027642765,0.00023388751151325388,0.0007276763037602918,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1745.0,13.003822,38.74001,33.501516027642765,0.0002339042865292124,0.0007276666469774599,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1746.0,13.003822,38.74001,33.501516027642765,0.0002339210608354578,0.0007276569906150411,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1747.0,13.003822,38.74001,33.501516027642765,0.00023393783443192965,0.0007276473346730332,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1748.0,13.003822,38.74001,33.501516027642765,0.00023395460731856746,0.0007276376791514335,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1749.0,13.003822,38.74001,33.501516027642765,0.00023397137949531083,0.0007276280240502402,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1750.0,13.003822,38.74001,33.501516027642765,0.0002339881509620993,0.0007276183693694506,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1751.0,13.003822,38.74001,33.501516027642765,0.0002340049217188724,0.0007276087151090625,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1752.0,13.003822,38.74001,33.501516027642765,0.00023402169176556982,0.0007275990612690737,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1753.0,13.003822,38.74001,33.501516027642765,0.00023403846110213114,0.0007275894078494813,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1754.0,13.003822,38.74001,33.501516027642765,0.00023405522972849596,0.0007275797548502838,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1755.0,13.003822,38.74001,33.501516027642765,0.00023407199764460406,0.0007275701022714783,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1756.0,13.003822,38.74001,33.501516027642765,0.000234088764850395,0.0007275604501130625,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1757.0,13.003822,38.74001,33.501516027642765,0.0002341055313458086,0.0007275507983750343,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1758.0,13.003822,38.74001,33.501516027642765,0.0002341222971307845,0.0007275411470573914,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1759.0,13.003822,38.74001,33.501516027642765,0.0002341390622052624,0.0007275314961601312,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1760.0,13.003822,38.74001,33.501516027642765,0.00023415582656918216,0.0007275218456832515,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1761.0,13.003822,38.74001,33.501516027642765,0.00023417259022248354,0.0007275121956267502,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1762.0,13.003822,38.74001,33.501516027642765,0.00023418935316510625,0.0007275025459906248,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1763.0,13.003822,38.74001,33.501516027642765,0.0002342061153969902,0.0007274928967748727,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1764.0,13.003822,38.74001,33.501516027642765,0.00023422287691807523,0.0007274832479794923,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1765.0,13.003822,38.74001,33.501516027642765,0.00023423963772830115,0.0007274735996044805,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1766.0,13.003822,38.74001,33.501516027642765,0.0002342563978276079,0.0007274639516498358,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1767.0,13.003822,38.74001,33.501516027642765,0.00023427315721593524,0.0007274543041155551,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1768.0,13.003822,38.74001,33.501516027642765,0.00023428991589322326,0.0007274446570016366,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1769.0,13.003822,38.74001,33.501516027642765,0.00023430667385941175,0.000727435010308078,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1770.0,13.003822,38.74001,33.501516027642765,0.00023432343111444076,0.0007274253640348769,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1771.0,13.003822,38.74001,33.501516027642765,0.00023434018765825022,0.0007274157181820308,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1772.0,13.003822,38.74001,33.501516027642765,0.00023435694349078015,0.0007274060727495377,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1773.0,13.003822,38.74001,33.501516027642765,0.00023437369861197053,0.0007273964277373951,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1774.0,13.003822,38.74001,33.501516027642765,0.00023439045302176144,0.000727386783145601,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1775.0,13.003822,38.74001,33.501516027642765,0.00023440720672009282,0.0007273771389741529,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1776.0,13.003822,38.74001,33.501516027642765,0.00023442395970690494,0.0007273674952230486,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1777.0,13.003822,38.74001,33.501516027642765,0.00023444071198213765,0.0007273578518922856,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1778.0,13.003822,38.74001,33.501516027642765,0.00023445746354573124,0.0007273482089818619,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1779.0,13.003822,38.74001,33.501516027642765,0.00023447421439762574,0.0007273385664917752,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1780.0,13.003822,38.74001,33.501516027642765,0.00023449096453776136,0.0007273289244220232,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1781.0,13.003822,38.74001,33.501516027642765,0.00023450771396607824,0.0007273192827726033,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1782.0,13.003822,38.74001,33.501516027642765,0.00023452446268251657,0.0007273096415435136,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1783.0,13.003822,38.74001,33.501516027642765,0.00023454121068701656,0.0007273000007347518,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1784.0,13.003822,38.74001,33.501516027642765,0.00023455795797951845,0.0007272903603463157,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1785.0,13.003822,38.74001,33.501516027642765,0.0002345747045599625,0.0007272807203782027,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1786.0,13.003822,38.74001,33.501516027642765,0.00023459145042828886,0.0007272710808304108,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1787.0,13.003822,38.74001,33.501516027642765,0.00023460819558443791,0.0007272614417029377,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1788.0,13.003822,38.74001,33.501516027642765,0.00023462494002835,0.000727251802995781,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1789.0,13.003822,38.74001,33.501516027642765,0.00023464168375996535,0.0007272421647089386,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1790.0,13.003822,38.74001,33.501516027642765,0.00023465842677922438,0.0007272325268424084,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1791.0,13.003822,38.74001,33.501516027642765,0.0002346751690860674,0.0007272228893961878,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1792.0,13.003822,38.74001,33.501516027642765,0.00023469191068043477,0.0007272132523702747,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1793.0,13.003822,38.74001,33.501516027642765,0.000234708651562267,0.000727203615764667,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
1794.0,13.003822,38.74001,33.501516027642765,0.00023472539173150444,0.0007271939795793622,0.0,,False,False,False,False,False,True,False,True,True,True,False,True,True,True
